script_id,imdb_character_name,words,gender,age,total_dialogue,imdb_id,title,year,gross (inflation-adjusted),link,proportion_of_dialogue
1221,helen stephens,1987,f,23.0,7596,tt0054167,Peeping Tom,1960,,film_20100519/all_imsdb_05_19_10/Peeping-Tom.html,0.26158504476040023
1221,milly,238,f,31.0,7596,tt0054167,Peeping Tom,1960,,film_20100519/all_imsdb_05_19_10/Peeping-Tom.html,0.031332280147446025
1221,mrs. stephens,729,f,37.0,7596,tt0054167,Peeping Tom,1960,,film_20100519/all_imsdb_05_19_10/Peeping-Tom.html,0.09597156398104266
1221,vivian,587,f,34.0,7596,tt0054167,Peeping Tom,1960,,film_20100519/all_imsdb_05_19_10/Peeping-Tom.html,0.07727751448130595
1222,bob's wife,138,f,,11787,tt0107808,A Perfect World,1993,65.0,"film_20100519/all_imsdb_05_19_10/Perfect-World,-A.html",0.011707813693051667
1222,"eileen, waitres",117,f,,11787,tt0107808,A Perfect World,1993,65.0,"film_20100519/all_imsdb_05_19_10/Perfect-World,-A.html",0.009926189870195978
1222,gladys perry,250,f,,11787,tt0107808,A Perfect World,1993,65.0,"film_20100519/all_imsdb_05_19_10/Perfect-World,-A.html",0.021209807414948673
1222,"lottie, mack's ",232,f,52.0,11787,tt0107808,A Perfect World,1993,65.0,"film_20100519/all_imsdb_05_19_10/Perfect-World,-A.html",0.019682701281072367
1222,lucy,176,f,50.0,11787,tt0107808,A Perfect World,1993,65.0,"film_20100519/all_imsdb_05_19_10/Perfect-World,-A.html",0.014931704420123865
1222,mae,164,f,,11787,tt0107808,A Perfect World,1993,65.0,"film_20100519/all_imsdb_05_19_10/Perfect-World,-A.html",0.013913633664206329
1222,sally gerber,1200,f,26.0,11787,tt0107808,A Perfect World,1993,65.0,"film_20100519/all_imsdb_05_19_10/Perfect-World,-A.html",0.10180707559175363
1223,amanda gilbert,197,f,31.0,4203,tt0105128,Pet Sematary II,1992,35.0,film_20100519/all_imsdb_05_19_10/Pet-Sematary-II.html,0.04687128241732096
1223,marjorie hargro,302,f,24.0,4203,tt0105128,Pet Sematary II,1992,35.0,film_20100519/all_imsdb_05_19_10/Pet-Sematary-II.html,0.07185343802046157
1223,renee hallow,274,f,34.0,4203,tt0105128,Pet Sematary II,1992,35.0,film_20100519/all_imsdb_05_19_10/Pet-Sematary-II.html,0.06519152985962408
1225,may,107,f,33.0,5543,tt0063426,Petulia,1968,,film_20100519/all_imsdb_05_19_10/Petulia.html,0.019303626195201155
1225,nun,201,f,27.0,5543,tt0063426,Petulia,1968,,film_20100519/all_imsdb_05_19_10/Petulia.html,0.0362619520115461
1225,petulia danner,2458,f,27.0,5543,tt0063426,Petulia,1968,,film_20100519/all_imsdb_05_19_10/Petulia.html,0.44344217932527513
1225,polo,438,f,32.0,5543,tt0063426,Petulia,1968,,film_20100519/all_imsdb_05_19_10/Petulia.html,0.0790185819953094
1225,wilma,238,f,29.0,5543,tt0063426,Petulia,1968,,film_20100519/all_imsdb_05_19_10/Petulia.html,0.04293703770521378
1225,woman,119,f,,5543,tt0063426,Petulia,1968,,film_20100519/all_imsdb_05_19_10/Petulia.html,0.02146851885260689
1241,maria,649,f,18.0,12212,tt0105159,The Power of One,1992,5.0,"film_20100519/all_imsdb_05_19_10/Power-of-One,-The.html",0.05314444808385195
1244,anna,132,f,26.0,3007,tt0093773,Predator,1987,132.0,film_20100519/all_imsdb_05_19_10/Predator.html,0.04389757233122714
1245,kit de luca,437,f,28.0,7422,tt0100405,Pretty Woman,1990,366.0,film_20100519/all_imsdb_05_19_10/Pretty-Woman.html,0.05887900835354352
1245,vivian ward,3007,f,23.0,7422,tt0100405,Pretty Woman,1990,366.0,film_20100519/all_imsdb_05_19_10/Pretty-Woman.html,0.4051468606844516
1246,buttercup,1063,f,,11047,tt0093779,The Princess Bride,1987,68.0,"film_20100519/all_imsdb_05_19_10/Princess-Bride,-The.html",0.09622521951661084
1246,valerie,110,f,35.0,11047,tt0093779,The Princess Bride,1987,68.0,"film_20100519/all_imsdb_05_19_10/Princess-Bride,-The.html",0.00995745451253734
1250,gertrude,770,f,31.0,13837,tt1041829,The Proposal,2009,190.0,"film_20100519/all_imsdb_05_19_10/Proposal,-The.html",0.05564790055647901
1250,grace paxton,873,f,56.0,13837,tt1041829,The Proposal,2009,190.0,"film_20100519/all_imsdb_05_19_10/Proposal,-The.html",0.0630917106309171
1250,grandma annie,783,f,87.0,13837,tt1041829,The Proposal,2009,190.0,"film_20100519/all_imsdb_05_19_10/Proposal,-The.html",0.0565874105658741
1250,margaret tate,4832,f,45.0,13837,tt1041829,The Proposal,2009,190.0,"film_20100519/all_imsdb_05_19_10/Proposal,-The.html",0.3492086434920864
1250,mrs. mckittrick,119,f,,13837,tt1041829,The Proposal,2009,190.0,"film_20100519/all_imsdb_05_19_10/Proposal,-The.html",0.0086001300860013
1251,caroline,118,f,32.0,8853,tt0054215,Psycho,1960,545.0,film_20100519/all_imsdb_05_19_10/Psycho.html,0.01332881509092963
1251,lila crane,1189,f,31.0,8853,tt0054215,Psycho,1960,545.0,film_20100519/all_imsdb_05_19_10/Psycho.html,0.1343047554501299
1251,marion crane,1062,f,33.0,8853,tt0054215,Psycho,1960,545.0,film_20100519/all_imsdb_05_19_10/Psycho.html,0.11995933581836665
1251,mother's voice,277,f,,8853,tt0054215,Psycho,1960,545.0,film_20100519/all_imsdb_05_19_10/Psycho.html,0.03128882864565684
1251,mrs. chambers,176,f,53.0,8853,tt0054215,Psycho,1960,545.0,film_20100519/all_imsdb_05_19_10/Psycho.html,0.01988026657630182
1251,woman's voice,105,f,,8853,tt0054215,Psycho,1960,545.0,film_20100519/all_imsdb_05_19_10/Psycho.html,0.011860386309725517
1252,katherine,1742,f,34.0,8498,tt0114194,The Prophecy,1995,32.0,"film_20100519/all_imsdb_05_19_10/Prophecy,-The.html",0.20498940927277007
1252,mary,294,f,12.0,8498,tt0114194,The Prophecy,1995,32.0,"film_20100519/all_imsdb_05_19_10/Prophecy,-The.html",0.03459637561779242
1253,anna,548,f,,7503,tt0272338,Punch-Drunk Love,2002,26.0,film_20100519/all_imsdb_05_19_10/Punch-Drunk-Love.html,0.07303745168599227
1253,elizabeth,720,f,31.0,7503,tt0272338,Punch-Drunk Love,2002,26.0,film_20100519/all_imsdb_05_19_10/Punch-Drunk-Love.html,0.09596161535385846
1253,karen,115,f,,7503,tt0272338,Punch-Drunk Love,2002,26.0,film_20100519/all_imsdb_05_19_10/Punch-Drunk-Love.html,0.015327202452352393
1253,kathleen,129,f,,7503,tt0272338,Punch-Drunk Love,2002,26.0,film_20100519/all_imsdb_05_19_10/Punch-Drunk-Love.html,0.01719312275089964
1253,latisha,151,f,,7503,tt0272338,Punch-Drunk Love,2002,26.0,film_20100519/all_imsdb_05_19_10/Punch-Drunk-Love.html,0.020125283220045316
1253,lena leonard,1005,f,35.0,7503,tt0272338,Punch-Drunk Love,2002,26.0,film_20100519/all_imsdb_05_19_10/Punch-Drunk-Love.html,0.13394642143142743
1253,operator girl,185,f,,7503,tt0272338,Punch-Drunk Love,2002,26.0,film_20100519/all_imsdb_05_19_10/Punch-Drunk-Love.html,0.02465680394508863
1256,apollonia,1291,f,25.0,5013,tt0087957,Purple Rain,1984,,film_20100519/all_imsdb_05_19_10/Purple-Rain.html,0.2575304209056453
1256,jill,170,f,,5013,tt0087957,Purple Rain,1984,,film_20100519/all_imsdb_05_19_10/Purple-Rain.html,0.03391182924396569
1256,mother,193,f,37.0,5013,tt0087957,Purple Rain,1984,,film_20100519/all_imsdb_05_19_10/Purple-Rain.html,0.03849990025932575
1256,wendy-the revol,180,f,20.0,5013,tt0087957,Purple Rain,1984,,film_20100519/all_imsdb_05_19_10/Purple-Rain.html,0.03590664272890485
1257,esmarelda villa,155,f,,8843,tt0110912,Pulp Fiction,1994,224.0,film_20100519/all_imsdb_05_19_10/Pulp-Fiction.html,0.01752798823928531
1257,fabienne,710,f,29.0,8843,tt0110912,Pulp Fiction,1994,224.0,film_20100519/all_imsdb_05_19_10/Pulp-Fiction.html,0.08028949451543593
1257,jody,213,f,35.0,8843,tt0110912,Pulp Fiction,1994,224.0,film_20100519/all_imsdb_05_19_10/Pulp-Fiction.html,0.02408684835463078
1257,mia wallace,1016,f,24.0,8843,tt0110912,Pulp Fiction,1994,224.0,film_20100519/all_imsdb_05_19_10/Pulp-Fiction.html,0.1148931358136379
1258,cherie blair,323,f,38.0,5557,tt0436697,The Queen,2006,74.0,"film_20100519/all_imsdb_05_19_10/Queen,-The.html",0.0581248875292424
1258,queen mother,230,f,72.0,5557,tt0436697,The Queen,2006,74.0,"film_20100519/all_imsdb_05_19_10/Queen,-The.html",0.04138923879791254
1258,the queen,1908,f,61.0,5557,tt0436697,The Queen,2006,74.0,"film_20100519/all_imsdb_05_19_10/Queen,-The.html",0.34335072881050926
1264,co,440,f,27.0,4207,tt0089880,Rambo: First Blood Part II,1985,367.0,film_20100519/all_imsdb_05_19_10/Rambo-First-Blood-II-The-Mission.html,0.10458759210839078
1267,jordan,687,f,23.0,7985,tt0089886,Real Genius,1985,31.0,film_20100519/all_imsdb_05_19_10/Real-Genius.html,0.08603631809643081
1267,mrs. meredith,376,f,35.0,7985,tt0089886,Real Genius,1985,31.0,film_20100519/all_imsdb_05_19_10/Real-Genius.html,0.04708829054477145
1267,sherry nugil,234,f,34.0,7985,tt0089886,Real Genius,1985,31.0,film_20100519/all_imsdb_05_19_10/Real-Genius.html,0.029304946775203507
1269,bowman,2168,f,33.0,14752,tt0199753,Red Planet,2000,28.0,film_20100519/all_imsdb_05_19_10/Red-Planet.html,0.14696312364425163
1273,agent rogersz,117,f,,6308,tt0087995,Repo Man,1984,,film_20100519/all_imsdb_05_19_10/Repo-Man.html,0.018547875713379836
1273,leila,351,f,19.0,6308,tt0087995,Repo Man,1984,,film_20100519/all_imsdb_05_19_10/Repo-Man.html,0.055643627140139505
1273,marlene,231,f,39.0,6308,tt0087995,Repo Man,1984,,film_20100519/all_imsdb_05_19_10/Repo-Man.html,0.03662016487000634
1273,mrs. parks,143,f,75.0,6308,tt0087995,Repo Man,1984,,film_20100519/all_imsdb_05_19_10/Repo-Man.html,0.022669625871908686
1274,annabelle farre,540,f,30.0,5197,tt0191397,The Replacements,2000,72.0,"film_20100519/all_imsdb_05_19_10/Replacements,-The.html",0.1039060996728882
1281,columbia - a gr,299,f,22.0,4527,tt0073629,The Rocky Horror Picture Show,1975,594.0,"film_20100519/all_imsdb_05_19_10/Rocky-Horror-Picture-Show,-The.html",0.06604815551137619
1281,janet weiss - a,760,f,29.0,4527,tt0073629,The Rocky Horror Picture Show,1975,594.0,"film_20100519/all_imsdb_05_19_10/Rocky-Horror-Picture-Show,-The.html",0.1678815992931301
1281,magenta - a dom,109,f,31.0,4527,tt0073629,The Rocky Horror Picture Show,1975,594.0,"film_20100519/all_imsdb_05_19_10/Rocky-Horror-Picture-Show,-The.html",0.02407775568809366
1282,carla pestalozz,182,f,28.0,7417,tt0117500,The Rock,1996,263.0,"film_20100519/all_imsdb_05_19_10/Rock,-The.html",0.02453822300121343
1282,jade angelou,119,f,25.0,7417,tt0117500,The Rock,1996,263.0,"film_20100519/all_imsdb_05_19_10/Rock,-The.html",0.016044222731562627
1283,fanny,289,f,,15700,tt0102798,Robin Hood: Prince of Thieves,1991,343.0,film_20100519/all_imsdb_05_19_10/Robin-Hood-Prince-of-Thieves.html,0.01840764331210191
1283,marian dubois,1094,f,33.0,15700,tt0102798,Robin Hood: Prince of Thieves,1991,343.0,film_20100519/all_imsdb_05_19_10/Robin-Hood-Prince-of-Thieves.html,0.06968152866242039
1283,mortianna,394,f,59.0,15700,tt0102798,Robin Hood: Prince of Thieves,1991,343.0,film_20100519/all_imsdb_05_19_10/Robin-Hood-Prince-of-Thieves.html,0.025095541401273885
1284,adrian,590,f,30.0,8823,tt0075148,Rocky,1976,477.0,film_20100519/all_imsdb_05_19_10/Rocky.html,0.06687067890740112
1285,stella,585,f,36.0,9115,tt1032755,RocknRolla,2008,6.0,film_20100519/all_imsdb_05_19_10/RocknRolla.html,0.0641799232035107
1286,juliet,1393,f,17.0,6514,tt1645131,Romeo & Juliet,2013,1.0,film_20100519/all_imsdb_05_19_10/Romeo-&-Juliet.html,0.21384709855695425
1286,lady capulet,347,f,44.0,6514,tt1645131,Romeo & Juliet,2013,1.0,film_20100519/all_imsdb_05_19_10/Romeo-&-Juliet.html,0.05326988025790605
1286,nurse,505,f,57.0,6514,tt1645131,Romeo & Juliet,2013,1.0,film_20100519/all_imsdb_05_19_10/Romeo-&-Juliet.html,0.0775253300583359
1287,deirdre,1221,f,29.0,6967,tt0122690,Ronin,1998,77.0,film_20100519/all_imsdb_05_19_10/Ronin.html,0.1752547724989235
1291,margaret yang,167,f,20.0,5403,tt0128445,Rushmore,1998,31.0,film_20100519/all_imsdb_05_19_10/Rushmore.html,0.03090875439570609
1291,rosemary cross,893,f,30.0,5403,tt0128445,Rushmore,1998,31.0,film_20100519/all_imsdb_05_19_10/Rushmore.html,0.16527854895428465
1292,elaine wyatt,201,f,28.0,8072,tt0041827,Roughshod,1949,,film_20100519/all_imsdb_05_19_10/Roughshod.html,0.02490089197224975
1292,helen carter,860,f,25.0,8072,tt0041827,Roughshod,1949,,film_20100519/all_imsdb_05_19_10/Roughshod.html,0.10654112983151635
1292,ma wyatt,164,f,50.0,8072,tt0041827,Roughshod,1949,,film_20100519/all_imsdb_05_19_10/Roughshod.html,0.020317145688800792
1292,mary wells,2128,f,26.0,8072,tt0041827,Roughshod,1949,,film_20100519/all_imsdb_05_19_10/Roughshod.html,0.26362735381565905
1294,dr. emma russel,1552,f,34.0,4532,tt0120053,The Saint,1997,116.0,"film_20100519/all_imsdb_05_19_10/Saint,-The.html",0.34245366284201234
1294,frankie,169,f,31.0,4532,tt0120053,The Saint,1997,116.0,"film_20100519/all_imsdb_05_19_10/Saint,-The.html",0.03729037952338923
1295,chenille,1061,f,24.0,8365,tt0206275,Save the Last Dance,2001,139.0,film_20100519/all_imsdb_05_19_10/Save-the-Last-Dance.html,0.1268380155409444
1295,glynn,139,f,,8365,tt0206275,Save the Last Dance,2001,139.0,film_20100519/all_imsdb_05_19_10/Save-the-Last-Dance.html,0.01661685594739988
1295,mrs. gwynn,192,f,,8365,tt0206275,Save the Last Dance,2001,139.0,film_20100519/all_imsdb_05_19_10/Save-the-Last-Dance.html,0.022952779438135087
1295,nikki,323,f,22.0,8365,tt0206275,Save the Last Dance,2001,139.0,film_20100519/all_imsdb_05_19_10/Save-the-Last-Dance.html,0.038613269575612674
1295,sara,2332,f,20.0,8365,tt0206275,Save the Last Dance,2001,139.0,film_20100519/all_imsdb_05_19_10/Save-the-Last-Dance.html,0.27878063359234906
1296,colette,448,f,38.0,6243,tt0235737,The Salton Sea,2002,1.0,"film_20100519/all_imsdb_05_19_10/Salton-Sea,-The.html",0.07176037161621016
1296,liz,172,f,32.0,6243,tt0235737,The Salton Sea,2002,1.0,"film_20100519/all_imsdb_05_19_10/Salton-Sea,-The.html",0.02755085695979497
1296,nancy,143,f,29.0,6243,tt0235737,The Salton Sea,2002,1.0,"film_20100519/all_imsdb_05_19_10/Salton-Sea,-The.html",0.022905654332852795
1297,corey,1038,f,23.0,4598,tt1231277,S. Darko,2009,,film_20100519/all_imsdb_05_19_10/S.-Darko.html,0.22575032622879512
1297,samantha,1104,f,19.0,4598,tt1231277,S. Darko,2009,,film_20100519/all_imsdb_05_19_10/S.-Darko.html,0.24010439321444105
1297,trudy,216,f,37.0,4598,tt1231277,S. Darko,2009,,film_20100519/all_imsdb_05_19_10/S.-Darko.html,0.0469769464984776
1305,elvira hancock,851,f,25.0,13863,tt0086250,Scarface,1983,1.0,film_20100519/all_imsdb_05_19_10/Scarface.html,0.061386424294885666
1305,gina montana,705,f,25.0,13863,tt0086250,Scarface,1983,1.0,film_20100519/all_imsdb_05_19_10/Scarface.html,0.05085479333477602
1307,bear handler,120,f,35.0,9351,tt0839980,Semi-Pro,2008,40.0,film_20100519/all_imsdb_05_19_10/Semi-Pro.html,0.012832852101379532
1307,lynn,732,f,43.0,9351,tt0839980,Semi-Pro,2008,40.0,film_20100519/all_imsdb_05_19_10/Semi-Pro.html,0.07828039781841514
1307,ms. quincy,107,f,,9351,tt0839980,Semi-Pro,2008,40.0,film_20100519/all_imsdb_05_19_10/Semi-Pro.html,0.011442626457063416
1309,"karin, block's ",253,f,30.0,7442,tt0050976,The Seventh Seal,1957,,"film_20100519/all_imsdb_05_19_10/Seventh-Seal,-The.html",0.033996237570545554
1309,"lisa, blacksmit",106,f,32.0,7442,tt0050976,The Seventh Seal,1957,,"film_20100519/all_imsdb_05_19_10/Seventh-Seal,-The.html",0.014243482934694974
1309,mia,719,f,22.0,7442,tt0050976,The Seventh Seal,1957,,"film_20100519/all_imsdb_05_19_10/Seventh-Seal,-The.html",0.09661381349099704
1310,beverly r. sutp,1416,f,40.0,4528,tt0111127,Serial Mom,1994,16.0,film_20100519/all_imsdb_05_19_10/Serial-Mom.html,0.3127208480565371
1310,birdie,169,f,,4528,tt0111127,Serial Mom,1994,16.0,film_20100519/all_imsdb_05_19_10/Serial-Mom.html,0.03732332155477032
1310,dottie hinkle,225,f,47.0,4528,tt0111127,Serial Mom,1994,16.0,film_20100519/all_imsdb_05_19_10/Serial-Mom.html,0.049690812720848056
1310,misty,343,f,26.0,4528,tt0111127,Serial Mom,1994,16.0,film_20100519/all_imsdb_05_19_10/Serial-Mom.html,0.07575088339222615
1310,mrs. jenson,107,f,,4528,tt0111127,Serial Mom,1994,16.0,film_20100519/all_imsdb_05_19_10/Serial-Mom.html,0.023630742049469966
1310,rosemary ackerm,240,f,56.0,4528,tt0111127,Serial Mom,1994,16.0,film_20100519/all_imsdb_05_19_10/Serial-Mom.html,0.053003533568904596
1320,grammy,294,f,,9738,tt0815236,She's Out of My League,2010,34.0,film_20100519/all_imsdb_05_19_10/She's-Out-of-My-League.html,0.030191004313000615
1320,marnie,385,f,33.0,9738,tt0815236,She's Out of My League,2010,34.0,film_20100519/all_imsdb_05_19_10/She's-Out-of-My-League.html,0.03953583898131033
1320,molly,1786,f,28.0,9738,tt0815236,She's Out of My League,2010,34.0,film_20100519/all_imsdb_05_19_10/She's-Out-of-My-League.html,0.1834052166769357
1320,patty,531,f,29.0,9738,tt0815236,She's Out of My League,2010,34.0,film_20100519/all_imsdb_05_19_10/She's-Out-of-My-League.html,0.054528650646950096
1324,betts,351,f,38.0,4039,tt0073705,Shivers,1975,,film_20100519/all_imsdb_05_19_10/Shivers.html,0.086902698687794
1324,janine tudor,282,f,,4039,tt0073705,Shivers,1975,,film_20100519/all_imsdb_05_19_10/Shivers.html,0.06981926219361229
1324,mona wheatley,132,f,49.0,4039,tt0073705,Shivers,1975,,film_20100519/all_imsdb_05_19_10/Shivers.html,0.03268135677147809
1324,nurse forsythe,423,f,28.0,4039,tt0073705,Shivers,1975,,film_20100519/all_imsdb_05_19_10/Shivers.html,0.10472889329041841
1325,bo hess,147,f,6.0,5429,tt0286106,Signs,2002,341.0,film_20100519/all_imsdb_05_19_10/Signs.html,0.027076809725547983
1325,officer paski,923,f,46.0,5429,tt0286106,Signs,2002,341.0,film_20100519/all_imsdb_05_19_10/Signs.html,0.17001289371891692
1329,jane coslaw,514,f,17.0,4134,tt0090021,Silver Bullet,1985,,film_20100519/all_imsdb_05_19_10/Silver-Bullet.html,0.12433478471214321
1329,nan coslaw,203,f,40.0,4134,tt0090021,Silver Bullet,1985,,film_20100519/all_imsdb_05_19_10/Silver-Bullet.html,0.04910498306724722
1329,tammy sturmfull,143,f,,4134,tt0090021,Silver Bullet,1985,,film_20100519/all_imsdb_05_19_10/Silver-Bullet.html,0.03459119496855346
1330,ardelia mapp,253,f,30.0,11933,tt0102926,The Silence of the Lambs,1991,270.0,film_20100519/all_imsdb_05_19_10/Silence-of-the-Lambs.html,0.021201709544959358
1330,catherine marti,344,f,24.0,11933,tt0102926,The Silence of the Lambs,1991,270.0,film_20100519/all_imsdb_05_19_10/Silence-of-the-Lambs.html,0.028827620883264897
1330,clarice starlin,3844,f,29.0,11933,tt0102926,The Silence of the Lambs,1991,270.0,film_20100519/all_imsdb_05_19_10/Silence-of-the-Lambs.html,0.32213190312578566
1330,stacy hubka,159,f,,11933,tt0102926,The Silence of the Lambs,1991,270.0,film_20100519/all_imsdb_05_19_10/Silence-of-the-Lambs.html,0.013324394536160227
1333,deloris,3999,f,37.0,8628,tt0105417,Sister Act,1992,293.0,film_20100519/all_imsdb_05_19_10/Sister-Act.html,0.4634909596662031
1333,lewanda,134,f,29.0,8628,tt0105417,Sister Act,1992,293.0,film_20100519/all_imsdb_05_19_10/Sister-Act.html,0.015530829856281873
1333,mary lazarus,264,f,82.0,8628,tt0105417,Sister Act,1992,293.0,film_20100519/all_imsdb_05_19_10/Sister-Act.html,0.030598052851182198
1333,mary patrick,706,f,35.0,8628,tt0105417,Sister Act,1992,293.0,film_20100519/all_imsdb_05_19_10/Sister-Act.html,0.0818266110338433
1333,mary robert,619,f,34.0,8628,tt0105417,Sister Act,1992,293.0,film_20100519/all_imsdb_05_19_10/Sister-Act.html,0.07174316179879463
1333,mother superior,672,f,58.0,8628,tt0105417,Sister Act,1992,293.0,film_20100519/all_imsdb_05_19_10/Sister-Act.html,0.07788595271210014
1339,mum,123,f,,13622,tt0208092,Snatch.,2000,48.0,film_20100519/all_imsdb_05_19_10/Snatch.html,0.009029511085009543
1339,pauline,126,f,,13622,tt0208092,Snatch.,2000,48.0,film_20100519/all_imsdb_05_19_10/Snatch.html,0.009249743062692703
1340,georgia sykes,828,f,25.0,10089,tt0475394,Smokin' Aces,2006,47.0,film_20100519/all_imsdb_05_19_10/Smokin'-Aces.html,0.08206958073148975
1340,loretta wyman,210,f,45.0,10089,tt0475394,Smokin' Aces,2006,47.0,film_20100519/all_imsdb_05_19_10/Smokin'-Aces.html,0.020814748736247397
1340,margie turlock,323,f,58.0,10089,tt0475394,Smokin' Aces,2006,47.0,film_20100519/all_imsdb_05_19_10/Smokin'-Aces.html,0.032015065913371
1340,sharice watters,690,f,36.0,10089,tt0475394,Smokin' Aces,2006,47.0,film_20100519/all_imsdb_05_19_10/Smokin'-Aces.html,0.06839131727624145
1342,harriet michael,1718,f,32.0,8109,tt0108174,So I Married an Axe Murderer,1993,24.0,film_20100519/all_imsdb_05_19_10/So-I-Married-an-Axe-Murderer.html,0.21186336169688
1342,may mackenzie,297,f,48.0,8109,tt0108174,So I Married an Axe Murderer,1993,24.0,film_20100519/all_imsdb_05_19_10/So-I-Married-an-Axe-Murderer.html,0.03662597114317425
1342,rose michaels,715,f,36.0,8109,tt0108174,So I Married an Axe Murderer,1993,24.0,film_20100519/all_imsdb_05_19_10/So-I-Married-an-Axe-Murderer.html,0.08817363423356764
1342,sherry,224,f,32.0,8109,tt0108174,So I Married an Axe Murderer,1993,24.0,film_20100519/all_imsdb_05_19_10/So-I-Married-an-Axe-Murderer.html,0.027623628067579235
1343,etta heine,485,f,48.0,10410,tt0120834,Snow Falling on Cedars,1999,24.0,film_20100519/all_imsdb_05_19_10/Snow-Falling-On-Cedars.html,0.046589817483189244
1343,fujiko imada,198,f,,10410,tt0120834,Snow Falling on Cedars,1999,24.0,film_20100519/all_imsdb_05_19_10/Snow-Falling-On-Cedars.html,0.019020172910662825
1343,hatsue miyamoto,1087,f,28.0,10410,tt0120834,Snow Falling on Cedars,1999,24.0,film_20100519/all_imsdb_05_19_10/Snow-Falling-On-Cedars.html,0.10441882804995196
1343,helen chambers,202,f,50.0,10410,tt0120834,Snow Falling on Cedars,1999,24.0,film_20100519/all_imsdb_05_19_10/Snow-Falling-On-Cedars.html,0.01940441882804995
1346,dr. martinez,235,f,45.0,15965,tt0337741,Something's Gotta Give,2003,180.0,film_20100519/all_imsdb_05_19_10/Something's-Gotta-Give.html,0.014719699342311305
1346,erica barry,4974,f,57.0,15965,tt0337741,Something's Gotta Give,2003,180.0,film_20100519/all_imsdb_05_19_10/Something's-Gotta-Give.html,0.3115565299091763
1346,hamptons nurse,147,f,,15965,tt0337741,Something's Gotta Give,2003,180.0,film_20100519/all_imsdb_05_19_10/Something's-Gotta-Give.html,0.009207641716254307
1346,marin,2269,f,31.0,15965,tt0337741,Something's Gotta Give,2003,180.0,film_20100519/all_imsdb_05_19_10/Something's-Gotta-Give.html,0.1421233949264015
1346,zoe,534,f,46.0,15965,tt0337741,Something's Gotta Give,2003,180.0,film_20100519/all_imsdb_05_19_10/Something's-Gotta-Give.html,0.03344816786720952
1347,sheila,1340,f,,6755,tt0108200,Spare Me,1993,,film_20100519/all_imsdb_05_19_10/Spare-Me.html,0.19837157660991858
1348,cartman's mothe,139,f,,6448,tt0158983,South Park: Bigger Longer & Uncut,1999,89.0,film_20100519/all_imsdb_05_19_10/South-Park.html,0.021557071960297765
1348,kenny's mother,143,f,,6448,tt0158983,South Park: Bigger Longer & Uncut,1999,89.0,film_20100519/all_imsdb_05_19_10/South-Park.html,0.02217741935483871
1348,principal victo,172,f,,6448,tt0158983,South Park: Bigger Longer & Uncut,1999,89.0,film_20100519/all_imsdb_05_19_10/South-Park.html,0.026674937965260544
1348,Sheila Broflovs,1369,f,38.0,6448,tt0158983,South Park: Bigger Longer & Uncut,1999,89.0,film_20100519/all_imsdb_05_19_10/South-Park.html,0.21231389578163773
1348,stan's mother,123,f,,6448,tt0158983,South Park: Bigger Longer & Uncut,1999,89.0,film_20100519/all_imsdb_05_19_10/South-Park.html,0.019075682382133995
1348,wendy testeberg,215,f,38.0,6448,tt0158983,South Park: Bigger Longer & Uncut,1999,89.0,film_20100519/all_imsdb_05_19_10/South-Park.html,0.033343672456575685
1348,winona ryder,159,f,30.0,6448,tt0158983,South Park: Bigger Longer & Uncut,1999,89.0,film_20100519/all_imsdb_05_19_10/South-Park.html,0.02465880893300248
1349,bernice,1039,f,16.0,15305,tt0371246,Spanglish,2004,58.0,film_20100519/all_imsdb_05_19_10/Spanglish.html,0.06788631166285528
1349,cristina,777,f,12.0,15305,tt0371246,Spanglish,2004,58.0,film_20100519/all_imsdb_05_19_10/Spanglish.html,0.05076772296635087
1349,deborah clasky,4314,f,38.0,15305,tt0371246,Spanglish,2004,58.0,film_20100519/all_imsdb_05_19_10/Spanglish.html,0.2818686703691604
1349,evelyn,1036,f,78.0,15305,tt0371246,Spanglish,2004,58.0,film_20100519/all_imsdb_05_19_10/Spanglish.html,0.06769029728846782
1349,flor,1845,f,28.0,15305,tt0371246,Spanglish,2004,58.0,film_20100519/all_imsdb_05_19_10/Spanglish.html,0.12054884024828487
1349,monica,111,f,33.0,15305,tt0371246,Spanglish,2004,58.0,film_20100519/all_imsdb_05_19_10/Spanglish.html,0.007252531852335838
1349,narrator,1439,f,26.0,15305,tt0371246,Spanglish,2004,58.0,film_20100519/all_imsdb_05_19_10/Spanglish.html,0.09402156158118262
1349,yuppie girl,159,f,26.0,15305,tt0371246,Spanglish,2004,58.0,film_20100519/all_imsdb_05_19_10/Spanglish.html,0.01038876184253512
1350,donny,104,f,,6161,tt0360009,Spartan,2004,6.0,film_20100519/all_imsdb_05_19_10/Spartan.html,0.016880376562246387
1350,laura newton,153,f,24.0,6161,tt0360009,Spartan,2004,6.0,film_20100519/all_imsdb_05_19_10/Spartan.html,0.024833630904074012
1351,horuko togokahn,306,f,30.0,14823,tt0811080,Speed Racer,2008,53.0,film_20100519/all_imsdb_05_19_10/Speed-Racer.html,0.020643594414086218
1351,minx,171,f,,14823,tt0811080,Speed Racer,2008,53.0,film_20100519/all_imsdb_05_19_10/Speed-Racer.html,0.01153612629022465
1351,mom,513,f,62.0,14823,tt0811080,Speed Racer,2008,53.0,film_20100519/all_imsdb_05_19_10/Speed-Racer.html,0.03460837887067395
